sentence_id	sentence	sentence_domain	source	is_used	clips_count
8be2896e83bad5fd483146d71490a743dc47136f8588aa3cc4f8b7e38d9d6b0b	წყარი ვეკლეშჷ, ნამდა ზოთონჯი გინაღალარო მონკა აჸიდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
8c6f92ccd449d8d32a198fd5ac442e11c872c8befbf747b140c11fb56ebfc056	ვერზელია ცხენეფქ ართო გემნაზგანჯეს, მუნეფიშ თუმამი დო ქვერსემი ფოლოეფს ქექას დო მოთხილაფირო ობიჯგუანდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
8c74cb9ae5a41a7e681e0ca0f11f85c8f0edb14511f2a64f0dc35554087f5add	გერი ქიგეჸუცუ ართ დიხას დო ირიათო ქოჸურანს.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
8c806065cf806850f74569633edc08b5b1d4c35f5d131834cde50f5ac81366fa	თენა რდჷ გეძირაფა თიჯგურა ქიანაშ, სოდეთ დღა ქუმურს დო კოჩიშ თასი ვადოსქიდუნ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
8c8c7b38896bba3b650d99bda1cbc2491493b3dc1c7987b85c4d20b35c313ecc	გომორძგუაშ დღახუქ ოწმახ მოხაზირაფაშ უმუშო, ხათეშე იჸუ მონწყილქ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
8d1620d69e9565a3864256be5e36212958592e4ef4d7de255d6d304212351012	დუდშე, მუსხირენ წუნს უჭირდეს თიშ დაჯერა, ნამდა ათაშ გომორძგვილო გეთუუ ირფელქინ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
8d500074a3f69bbc5317597d4218a3439d80dca84797a04bf3b9735a5e480ffb	თინეფი ჩარდახის გიმეშეს, მუჟამსით მოლი მიგორეს დო ვაძირესინ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
8e1976e0b6902f17d7f151cc9ad0a5798ae884c16c46d7fc59821e0bcea7f000	ათე მუთ მუგოშინით მან თე ზიტყვა მართალი ქორენდა, თე ქვაბი ქოფუნსჷნ თინა იჸინია.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
8eb4c2c42309014caf8b785f5c657b973990b6b53d7f591f6ce6b53a9d2f7734	ხარაზიქ, მეჩხომექ დო მეწამალექ დემოჯგირეს ართიანსჷ დო პიჯი ქიმეჩეს ართი-მაჟირას.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	8
90a8a8f1b38acb2acac644cd2cbaa12533073168c8d510bb816e7a0a5a2692e7	დღაშ დო სერით თქვან ჯგირობუაშო იპჭვამაკუთ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
91c65762d2045f44564b5d0a1d2e7496621fe1543e506356c095ff8e8c234d6e	ჭუმე კოჩი ოსურიში მჷმაჸონაფალი რენ დო ტყა დო ტყას გილურსჷნ, ბრელი მუთუნ მოსაწონი ვარე.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
923f9a3e47abb3c38e0b33410f4ab48f73234b37474d48bf3a683b19354d8eb6	ჩქინ ბოშ ხვიჩა მიდართუ პესეჟეშა		მე	1	8
95779b6cb19e25bda3dd6d1b6e325bfbce825203f7d1a88674133727764d7199	მაშქვიდაფჷ გვერეფი მუნეფიშ ოჭკომალს ედომუშამო, უღვანჭკუო ყინტუნა.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
96999ba47f516d7353339c35202520da63d8c77f6e11f7ccb2156b24e51cb4c3	მერქაშ მამალას ქუდუგურუაფუდეს ობირეში ედომუშამო.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
97c3f7ad543ee31f806708585463259ea927d41c4aef3a26ab79e57427a81ec6	მითინს ვა აფუდჷ თოლიშა აწორინაფილი, თენეფი მუჭო ოკო აკანწყიისკონ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
9885c2cca4fe329640e3257e9e937cbb5024347d482c55f4772fa66f20a64bd9	გურქ გეუოლჷ ირფელშა დო შუმა ქიდიჭყჷ		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
9a8836f16f3bc86fb2a56d19acb67e11321a46dacc8dde6c86d39178b63184e3	დღას, ნამთინ ჩქინობურაქ ვემლადირთას ოკო ჸუდეს, ვეთინჯირას ნორჩალს, ვემკიქუნას ბარგი.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
9acb587b6be21b9eb4a0f33801959f8385de2c6739a02a132ee9bb3443abb86b	ჯგირ ჯოღორ კეტის ვემიგანსია.		მა	1	8
9b9d63cad6a881c208a9a2fa18e89eea68738b742377960e643f5c9ce50fdb52	ოჭკომალიშ მადა ვარკუდჷ დო აჸურე იჩიებუდჷ, თიჯგურა ჭუეფი მიბურჟუანსია, ვაგჷმარზინენია.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
9bc1e07aa696410a633c120051854ce97b7c54d4a7d7df3913300b2586378cd2	ათეში უკული ქუმორთუ თე ბოშეფიშ დიდაქ, ქუდაჩოქინუ სუმხოლო.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
9d135383fa839719cc06ac25ed0785dc26e84a20a3c53f59492dffbb7c5bc178	თინა გურგედვალირო ურჩქილედჷ თიშ უგა-მაგა ზიტყვეფს დო მანგარ უბედურო მიორჩქუდჷ მუშ დუდი.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
9dd2ba4c8aa8e2c797b69875a6e9b9d6101cdb20e790e2fdbc481b0419c548c5	ქიგიოკიკინუ ირ დეტალს, ართშა რდუო დო ვარ ჟირშა ქიგუშურუ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
9fda7a82e25ba6754785beb0cb598d90ac3723c7dbfa9c1312360ac2ddb7b0db	ფარფალიეფიშ გოჩინებაფა გოკონდა, ჟირ ვარა სუმ ბარუს ხოლო ქოგოურზე ოკო მუდგათ იჸინ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
a16e315a7f910e3e0135ba577ba3997ec91bf8880298023e1585aa69d6e75cf2	მა ვა მიორს სკოლა		ანანანო კვარაცხელია	1	8
a1f2e173cbdab294ce612c69645eb3300b9c390e549361713fc51c110b509d90	თიმ ოჭუმარეს თიქ დოწკარწკანტუ მუშ პლანეტა.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
a24c47a133f2fd163b939376554a48f3f0468d2d1718058fb7fc37e4121f4acc	ქიმერთ წყარიშ პიჯიშანი, ართი კოჩი ქიგლურს ვიშო-აშო.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
a4213b0e8c87fbfad7463264a46fb4dec87fb39725493bebf6376a223b47493e	ვამურჩქილუათ მითინს, მიდგა გიწინა,ნამდა კოჩეფს დო ჩქი ართი ინტერესი მიღუნა.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
a461e52a7e942c9fb406f144975657f714e21e712ff1e797b508fe85ee2af355	ხეს კოჭოფით, ნამუშ სინთე იშო-აშო გილაცოჸუნდუნ, ოზეს ბანდალ-ბანდალით გეგნაჩარხუ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
a7eff639ad9c97395f62fa5a3c62060174c6f0a990817d7dfdb5962bb9814bd9	დუდი ვაზოგუდეს დო მითა ძღუმინუნდჷ, მუშენ-და, უჩქუდეს, მუდგას ორთუდესინ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
a908c66bc2ea7fbb5c51c42252216f33e0cb2a254bc8cf09c5406561bc3ac195	თინა ვითოჟირ წანერი გოხოლუდეს დო ბოლოხანო გვარიანო დოგვანელედ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
a90c72cafb1ac158bde08ab05f335843dfc02be4ba5475b69b396a58643019a5	არგუსოს უწუ, ნამდა ანწიანშე ჟაშხა ნაონდღერს ხოლო მაჸინანია ოჭიში გაზინდალი.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
a9174b3fc7bbe772a22a874e0351f08508df8d3ec14e0e2f240c3a82b5581e98	მუშ პლანეტაშე ნტებაბორჯის თიქ ალბეთ ტყარ მაფურინჯეეფიშ ბუნას ქაკათჷ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
aa4a96d201ace9fda943f149b3640a5e0e53f36a667efba5bd434ee9cc6814c6	შურო მუთუნს ქოთქუანდუდა, თის ხოლო ერთელ-მერთელს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
aaf76dd89d65d0746a19b350400b98c24c3fabfe9521e577597f32543c521256	ე ცირასჷ ხიოლით ცა ქუდი აფუ დო დიხა ჩაფულა.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	8
ac1b25043a08382d8e10a36743b4a2ad5c4d0dc4a1cf77f2464646bc8e33e648	ირფელი, მუთ ოთხი კუჩხის გერე, ვარა ფსუა ჩანსინ-მოჯგირე.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
ad2067b56497609ba147be5d75f7858ad415d6e90a47db83731b42f11ec26d78	გეგნოჭყორდჷ, ნამდა ლატყვაჟია შილაშ ჭოკას ჯინს ქეგთაპონესკო ოკო.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
ad64048fda26d5167a891bef61bac1dfd30e437fdb42d7250745e21a64039749	ართი დიხას თიჯგურა ქობალი ქოჩანს, დღას მუთუნი ვაუჯგუ თეში მეჯინას.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
ae2ade892609f9d07348ec7f1da5ece51bf70d61f01b57b8e1c151b81138950f	სი ვაგიორსო ჭკომუა?		მე	1	8
ae3d641bd9ba8ac7bf4cefc0b449e47b7136bba2f943ee309b934d6b14852a28	თინეფი დო კოჩეფშქას ასე გვალო შხვანერო რდჷ ირფელი, ჯვეშობა დოთირელედჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
ae4175fbafd85f7ce7429ad77ce09567548e25208355cd5e558a6fdf15d894c4	ნდის მუ უჩქუ ბოჭკეფი აშათირელი რენი დო ქუმკასხაპუ ღონეში მიდმაღალარი ღვინს.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
aee5ee16cf3e4d8a6ab470fb1d4c915051987120d22125577526aeb2f463b779	გორდიქ კამბეჩიში მაშხვა ვორდავა თქუა იბარუ იბარუ დო იშო გოხორცქუ.		.	1	8
b174e9595ad57f1a9c263f2a756e9a1ffd11c54f6d89188175ea6a1ab3fa386a	გაგმანწყუაფუ ორზოლი, ქენანწყუ აბგას, გინიბუმუ ხუჯიშა დო მეურს ნოსაში ოგორუშა.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
b1bc6b7f633bcf6159ed9facbcaa75519494c96cf443b63d9e13c1d1a6cc8f71	ართ კოჩიშ მეტი არძოს უნტებუდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
b3e0c34bd74bdde6eb5ac325aafd7de20bebdb9110a0b0a66c552d5894f4775b	მა მისხუნუდჷ თე ამბეშ თხრობელუა არიკცალო დომიჭყაფუდუკონ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ.	1	8
b4858bef300bf45f6962ac57b2738a0f714215072279a482094a805229738575	ულაშ წოხოლე გვარიან ნარღი ქახოლუდჷ, მარა იშენ გეშაჸოთ ახალენაფალა ბაობაბიშ ჩხვინჩხვეფი.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
b608c4d137c685e68a231a8d7ef361b18f6058732e0c4a46e237bbd81f26a58c	მუჟანსჷთი ზღუაში პიჯიშა ქჷმორთესჷნი, სქუაში წოხოლე მუმაქ ქინააჯინ ზღუას.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	8
b6eadcc702af7061a7d1f89b3fd6a263774858a965dbab1bc57bc303c9fc5664	ქომუჩი მა ფარეფი, მოლა ჩქიმიწკჷმა დო ქაღარდის მა ქდჷგოგურუანქ.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	8
b6ff9cdc88424f041d64a25eb9fc870bf9f2492482b1ca766930664c634cd49e	ზარხულქ მუჭო ქიმკიკვაკვალჷ დო შურო გური ვა აფუდეს გოჩამილინ ფერი მუდგარენეფქ დაკორდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
b735d952c3320221e3b1ee42ba4c6a1d509c189983dc78a4151441cf003f8642	მუდგა ირფელიშ უმოსო ვაგოხუჯუნანიავან, თინა ოქიმინალ ვეჸინია.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
b7360374ba4b23d88d6747dc0580fd6c7521979ca8b3fcb7693a00846ab556ce	ხოლო ართიშა, თენა თიჯგურა სამანჯელი რდჷ, ნამდა სოლეთინ ვედიხვიცედჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
b753368157b17639cb3939378a3da7c6c437823954472886100f2e6ef80f3ba0	მეულა შარასჷნი, ართი კოჩქ ქეშეხვადეს, ლაკვი მეჸუნსუნი ფერქი.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
b79cee6097320385d90fb149a5e7c0256ab0f9781276533dd64d433a5c35ab92	ცხოვრენა თაშინი, ართი სერს შორიშე ჭრაქიში სინათლე ქიძირენი, ქომიოგეს თოლი.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
b83840b8ea2aba56671e2946b466009450b05d3bbdb216a5abc3f4044576581c	ღორონთ, სქანი ოროს ქუგუალე!		საკუთარ ნამუშერი	1	8
b872258bc6daa81be7353b62c089065c3dcaf30f26cd23c92b8321fb87c5f0fb	მაჟირა ონირზუდჷ, ირდიხას გეციის ორინჯეფქ-და, ჩქი დუდი შურო ვამაჸინანია ოთხილარი.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
b8834463756fba1169a10be3134971a7aa0cf712916ede104b0a71add3927736	ქემეჩეს ე ბოშის ხენწიფეში ცირასქუა, დეგურგინეს დო ხენწიფალა ქიმიახვამეს.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
b89ae441c3b901d3fa0f07642f6d9cbf329e5e6985b9c4fab0f03ec922a77907	ეგება და ართ-ჟირ მუთუნქ ქაუოლუკონ, ნამუშ მოხვარათ ჭიე-ჭიეთ მა ირფელს ქუგოფხვადი.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ.	1	8
b8ce697a5a4f8e7ee5bd7efd50b1271b35e2e318c5c1f3d5fe8c2d269b659744	დიხაუჩაშ მახორუეფ აკაბურცხეფ ვორეთ დო ჩქინ ვულკანეფიშ ეშაწიმინდუაშ ჭყანა ვამიღუნა.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
bb71409e36e571d01ef960a804f5a6a305671e67e83f91f9cc7e66743f47c544	კოჩეფქ გომორძგვილო გოღელენუეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
bd63f425ecca6b93dc2941ec5f941208817c7b82865f3c60fc55ab74f4edfd6d	თინეფი ტორონჯო გინირთუნანია დო თაქ მულანია ათე წყარიშა ტანიშ ობონუშა.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
bf21fbb8cc80f9743a02275b30e596d3a130edd352832ade2ca70c1d9c96f0e1	მუჟამს მუნეფიში სოფელი დუღარიბებუნანი, უკული შხვადო დუჭყაფუნა ხირუა.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	8
c044f54cf4704b407af9611c63d586e35a358d9d44586a46e8189212214f0ee6	მუჭო გოფრჩქინდუთ დო თისხი ოჭკომალს მარზენა, შქირენით შურქ ვეშმოლანინ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
c3f6a481f6d32efd1b708a1616a70b3415965c1f7592bd628a6c44cc629931b2	თითო კაკალო მინმოჸუნა სუმარეფი დო მჷთიოშინანა, მინი რე სუმარინი დო მუ ძღვენი მიღუნი.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
c554482be5b44b58d126cd6e2cac6f19ecce35a262ec965bd4f92924c137f15f	თიწკუმა აკაბურცხა ვორდი დო ჸოროფაშ მუთუნ ვამოფსიმუდჷ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
c57ae8f2f818e5178fbd5625b0c4d99ae4b5bd43facc9b3801ac25fcd786ed3e	ჩქიმ ოსკუს ხვალე ელუოტაკუდინ თიწკუმა, ანაყუ ბორჯი მიღუდჷ ფირქიშო.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
c5d54fc689183e9676e9586ae25c790a8358711924b4afd460994d1539d1619a	გოტირხუ კარქინი, მინილუ ბოშიქ დინახალე.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
c6900f1e544f0638820f8dae8d4fb90f3b2852dd29aafd3212f2f3576674ab0f	გედოხოდუ მუში ცხენს დო ქუმორთუ დელმახორეშ ოსურიშა.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
c7d46791002e3a073f31cc1ec4ba3ae05f5a88893ad2604ae81df7e3657ffa72	ჩქიმ შედევრი უნჩაშეფს ქოვოძირი დო პკითხი, ქოგაშქურინესო მაქ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ.	1	8
c8e94458b0f152bf8c8abdf8b5fc2167bc82c7d1e0da54131ac4080fe706aad9	ვირი ვირო დოსქიდუნია		მა	1	8
ccd95c15ec194005b060b514265e0e6c6591573d4939e7d06caca216b24871ef	დობღურუქჷნ, ბრელი მუთუნ ვახარჯა ჩქიმო, გავათე მა შუმა, ჭკომუა, ირფელი დო სი სქანო ახარჯია.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
cd4c8117fe9e2de08557df097d80fd3a28cfac20cf4e5807131c9ce5c5a3d818	ჩხვინდიწკუმა ჩე ღოზი ალაჸუნდუნ თინა, ჭე გილარდეშ მეჯინას არზენდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
cdc2bd58c554137248c8648ca359019da80034206cabd4590f930be988b8a8e8	სქანი ამბე ქოკითხენი უკული ქომიკითხი, მუ მოსქილიდუანს ჩქიმი კიბირიში ჭუაშევე?		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
cea0e456b03c22868d3afc6b52807cf95ed78a19ed7efb73f8beecf48b5f0ce0	თაქ კინ ქოგიოკიკინუ ნახანტას.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ.	1	8
d19d819369943b25a427db87841f4fca85c839e326cee99cd3e2633c79c697a6	ხვალე თინა რდჷ ფერმას, მით დღამუშის ვეძიცანდუნ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
d1c7a9261060f4c5fc38339c3c114d4b2cda41b9ca336f99258c85765b36ade3	ართიშა დალენქ ქიგნოდოხოდეს გალე აბარწას დო ქუჯინენა ზღვას.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
d1d122b584bbe4d08d6d4e83eb6e316c8f7ed069f328bd7bbcdc742889c7dc6a	თინა ძალამ ხანს ქიხაზირებუდჷ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
d2e50e9430c3e5106152a475bdaaf0b86cc78fb92ff92136029412a403a22595	მინილეს ართი კოჩიში ჸუდეშა.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
d38befbb0b5d00db5c772ef4e930374971c48f8f78a91346ccd9da7137befd76	იჩის თეურენი, თაურენი დო ბოლოს ათე სუმარ კოჩქ ქუმაჸუნ თე ნოსაში მაგორალი კოჩიში ანბეს.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
d401e8bee0c47b459955a779e8a574ccc5cf67ef910285f315100e87bb6c459e	თაქ მითა მიწონებჷ თინერი, რინაშ დათებუს ხამუშა ანტინენ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
d537b600445b0f98fc45d5dcd6c440a4b6b2bc5aecfeb409206aa17137b1d336	ქუაშ ჸუდე ქოდგჷ ართი ძალამ დიდი.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
d546377b898e54151d2fe32b4fbf3beffbffcee6823d7e7a8ab56d44d5751a76	თეჯგურა ქვერსემ ტყურაქ ქაუოლუნ, ონჯღორექ დაგურჷ დო ჟირშა ქომიოხვალ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
d556e8e3ba283fa3ff0cb62e5d01bbb3893a82c3f03cd333ea5ddd930a37c1a6	მუჭოთი ქიგეგონეს სქუალენქჷნი, სუმიხოლოქ მინდომეს ოგურაფუშა ულა.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	8
d56176978b23000302a3dfaaa2969a768d09f73ebc9703632f403ad0a0cfb888	დანჯირალ ოთახუშა ქიგიოთინჷ, სოდეთ ოსურპატონ უკვე ხირთინუნდუნ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
d5c2bd4a919754e65c5f2dff62c7f144e79fb8d3a4999b974d956d356d390bd7	განჯეს კარი დო არგუნამ კოჩქ დუდი მეკვათ ღურელს.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
d6245987e631406c36c86f17c888a750904511e41bec299a938fbf7968e75a85	ათე დროს გითილჷ ჟირი დიდი გვერქჷ დო ართი წყარიშა დინილესჷ.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	8
d7601c7553d4f3b7dac6aa87fd828d6af59ec1ceccf469b8afddd3272f2c8c23	თინა მა შურს მიკომუანდჷ დო რინას მიბჟალარანდჷ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
d89e07b46f35f2489702a9404721798b620ae5ef789011c773d3cc788a661e66	უჩაში სქუალენქ თე ზოჯუა მუმაში ვაშისრულეს, ხვალე ართი უკულაში სქუაქ წაუკითხჷ დავითნი.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	8
d89e3cba9faeb40296e6e407526c91f7264e3024ad4bb1b8470eebaba11070a9	ორთვალეფ ოთირალ რდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
d8c09442f35e660f61e6d6f84cf0f4562d752f251bc07bdbb97f47b6b4e847da	მინურთეს, მონურთეს ვიშო-აშო, მარა ტყვია ეფერი დიხას დინოხვე ნამუდა, იში ეშაღალა ვანოჸოფუე.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
d9494be6136b47005cd6b58c737c416aff701fd87e350e68d93929a55064eae1	ქომოზოჯან აკა თი ყილოეფქ, ჭვალიკის უცქვანა ფარსაკონ თინეფქ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	8
d96612e388d3caf87aeaa06c9ce623118bb4802159ae3aeb58f892c88aafd42f	ლინჯიშ ძიგირეფით გონწყილ ჸალიშ გადვალარი გითაკირუდუნ ფერი ჩხორო ნდემიჯგურა ჯოღორქ გემნირაჟალჷ დინახალე.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	8
d9f6252db3cb7dd81953be167fc648f68647726a44b3209bb5cc39c6a4588907	ბულს სხულს გინაჸონასია		მა	1	8
da1f47ff6e2efacade9df31fb5afed8cb96afdceef7e9c34513d6bb07edecd8e	გამათხოზ მაჯინექ ოჭოფალო, მარა ბოშიქ ენტჷ.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	8
