clip	duration[ms]
common_voice_xmf_42387047.mp3	7740
common_voice_xmf_42635613.mp3	6120
common_voice_xmf_42635508.mp3	5760
common_voice_xmf_42620952.mp3	5688
common_voice_xmf_42467766.mp3	7560
common_voice_xmf_43243952.mp3	3348
common_voice_xmf_42136364.mp3	5760
common_voice_xmf_42603263.mp3	5760
common_voice_xmf_42522273.mp3	4680
common_voice_xmf_42690898.mp3	5436
common_voice_xmf_42243250.mp3	6876
common_voice_xmf_42447504.mp3	6768
common_voice_xmf_42401660.mp3	8928
common_voice_xmf_42450785.mp3	5076
common_voice_xmf_42697315.mp3	10476
common_voice_xmf_42352466.mp3	3780
common_voice_xmf_42676037.mp3	6516
common_voice_xmf_42108643.mp3	8820
common_voice_xmf_42522397.mp3	5040
common_voice_xmf_42381282.mp3	3528
common_voice_xmf_42405746.mp3	9540
common_voice_xmf_42376228.mp3	5076
common_voice_xmf_42690900.mp3	5760
common_voice_xmf_42427751.mp3	8028
common_voice_xmf_42602987.mp3	2916
common_voice_xmf_42014388.mp3	6336
common_voice_xmf_42447364.mp3	6480
common_voice_xmf_42676055.mp3	8460
common_voice_xmf_42405553.mp3	4176
common_voice_xmf_42427937.mp3	7740
common_voice_xmf_42023430.mp3	7020
common_voice_xmf_42027205.mp3	6480
common_voice_xmf_42062215.mp3	8316
common_voice_xmf_42697247.mp3	5256
common_voice_xmf_42027206.mp3	6156
common_voice_xmf_42603074.mp3	4896
common_voice_xmf_42454389.mp3	8100
common_voice_xmf_42381118.mp3	3780
common_voice_xmf_42006618.mp3	5616
common_voice_xmf_42408085.mp3	8100
common_voice_xmf_42443749.mp3	5436
common_voice_xmf_43443424.mp3	5004
common_voice_xmf_42243026.mp3	6120
common_voice_xmf_42603069.mp3	5796
common_voice_xmf_42583245.mp3	3708
common_voice_xmf_42073951.mp3	7488
common_voice_xmf_42447312.mp3	7848
common_voice_xmf_42414512.mp3	5580
common_voice_xmf_43147230.mp3	4320
common_voice_xmf_42603247.mp3	4176
common_voice_xmf_42482533.mp3	4536
common_voice_xmf_42583374.mp3	8604
common_voice_xmf_42243263.mp3	11880
common_voice_xmf_42414515.mp3	7380
common_voice_xmf_42062216.mp3	7020
common_voice_xmf_42087970.mp3	6048
common_voice_xmf_42539219.mp3	5436
common_voice_xmf_42697274.mp3	6984
common_voice_xmf_42478153.mp3	6840
common_voice_xmf_42376967.mp3	6336
common_voice_xmf_42378265.mp3	4968
common_voice_xmf_42467748.mp3	4320
common_voice_xmf_42405910.mp3	4860
common_voice_xmf_42343424.mp3	5616
common_voice_xmf_42427887.mp3	8316
common_voice_xmf_42690789.mp3	7380
common_voice_xmf_42603010.mp3	4896
common_voice_xmf_42400971.mp3	7200
common_voice_xmf_41993771.mp3	8496
common_voice_xmf_42482254.mp3	7056
common_voice_xmf_42025892.mp3	8028
common_voice_xmf_42368064.mp3	6300
common_voice_xmf_43100328.mp3	5796
common_voice_xmf_42407968.mp3	6480
common_voice_xmf_42435768.mp3	9576
common_voice_xmf_42444322.mp3	4176
common_voice_xmf_42401678.mp3	8748
common_voice_xmf_42427889.mp3	8748
common_voice_xmf_45656003.mp3	2088
common_voice_xmf_42067635.mp3	6660
common_voice_xmf_42690937.mp3	6300
common_voice_xmf_42688157.mp3	4140
common_voice_xmf_42635507.mp3	4428
common_voice_xmf_42659505.mp3	4428
common_voice_xmf_42030414.mp3	4248
common_voice_xmf_43015240.mp3	11556
common_voice_xmf_42027247.mp3	5040
common_voice_xmf_42444327.mp3	5220
common_voice_xmf_42381645.mp3	4680
common_voice_xmf_43443447.mp3	5436
common_voice_xmf_42385261.mp3	7128
common_voice_xmf_42539298.mp3	7380
common_voice_xmf_42416049.mp3	6336
common_voice_xmf_42659000.mp3	3780
common_voice_xmf_42243084.mp3	4176
common_voice_xmf_43206447.mp3	5904
common_voice_xmf_42171731.mp3	5148
common_voice_xmf_42444395.mp3	6588
common_voice_xmf_42367874.mp3	5076
common_voice_xmf_43147509.mp3	4860
common_voice_xmf_42690715.mp3	5796
common_voice_xmf_42676085.mp3	4896
common_voice_xmf_42380811.mp3	7740
common_voice_xmf_42137026.mp3	8028
common_voice_xmf_42603023.mp3	3780
common_voice_xmf_42522382.mp3	3708
common_voice_xmf_42427788.mp3	10260
common_voice_xmf_42444557.mp3	5760
common_voice_xmf_45939361.mp3	6696
common_voice_xmf_42551500.mp3	4608
common_voice_xmf_42677781.mp3	5796
common_voice_xmf_42691528.mp3	8028
common_voice_xmf_42400508.mp3	3456
common_voice_xmf_42482240.mp3	6048
common_voice_xmf_42061986.mp3	7308
common_voice_xmf_43127212.mp3	4788
common_voice_xmf_42601142.mp3	8316
common_voice_xmf_43147508.mp3	5400
common_voice_xmf_42397299.mp3	5220
common_voice_xmf_42583393.mp3	7344
common_voice_xmf_42243312.mp3	7236
common_voice_xmf_42427866.mp3	8856
common_voice_xmf_42447482.mp3	5544
common_voice_xmf_42162816.mp3	6480
common_voice_xmf_43228625.mp3	5328
common_voice_xmf_42381364.mp3	6120
common_voice_xmf_42448485.mp3	5688
common_voice_xmf_42405737.mp3	6336
common_voice_xmf_42605451.mp3	5508
common_voice_xmf_43075648.mp3	4428
common_voice_xmf_43216342.mp3	5544
common_voice_xmf_42014521.mp3	7740
common_voice_xmf_42658944.mp3	3852
common_voice_xmf_42136925.mp3	6696
common_voice_xmf_42363424.mp3	6156
common_voice_xmf_42531814.mp3	3528
common_voice_xmf_42635384.mp3	4716
common_voice_xmf_42378295.mp3	3528
common_voice_xmf_42405908.mp3	5040
common_voice_xmf_42435791.mp3	8100
common_voice_xmf_42677715.mp3	9324
common_voice_xmf_42424020.mp3	8280
common_voice_xmf_42690681.mp3	4140
common_voice_xmf_42690696.mp3	6408
common_voice_xmf_42691470.mp3	6408
common_voice_xmf_42435770.mp3	12636
common_voice_xmf_42377448.mp3	5796
common_voice_xmf_42677714.mp3	5220
common_voice_xmf_42691031.mp3	4320
common_voice_xmf_42427868.mp3	7128
common_voice_xmf_42522582.mp3	4356
common_voice_xmf_42407669.mp3	6048
common_voice_xmf_42351840.mp3	3096
common_voice_xmf_42583031.mp3	3060
common_voice_xmf_42447858.mp3	8388
common_voice_xmf_42459761.mp3	4608
common_voice_xmf_42539060.mp3	4356
common_voice_xmf_42690970.mp3	5688
common_voice_xmf_42602940.mp3	7020
common_voice_xmf_43308389.mp3	4860
common_voice_xmf_42343487.mp3	6300
common_voice_xmf_42062183.mp3	5760
common_voice_xmf_42416006.mp3	2916
common_voice_xmf_42583451.mp3	4644
common_voice_xmf_42062369.mp3	7236
common_voice_xmf_42457289.mp3	6912
common_voice_xmf_42061635.mp3	5256
common_voice_xmf_42386690.mp3	3276
common_voice_xmf_42401080.mp3	5508
common_voice_xmf_42416052.mp3	5940
common_voice_xmf_42367398.mp3	4356
common_voice_xmf_42397656.mp3	5076
common_voice_xmf_42691462.mp3	4104
common_voice_xmf_42405939.mp3	5256
common_voice_xmf_42659429.mp3	3420
common_voice_xmf_42462518.mp3	6048
common_voice_xmf_42697251.mp3	9504
common_voice_xmf_42676050.mp3	6120
common_voice_xmf_43443445.mp3	3204
common_voice_xmf_42562453.mp3	9000
common_voice_xmf_43213742.mp3	6300
common_voice_xmf_42562407.mp3	10404
common_voice_xmf_42602977.mp3	4500
common_voice_xmf_42677721.mp3	9612
common_voice_xmf_42677778.mp3	4608
common_voice_xmf_42448437.mp3	6408
common_voice_xmf_42416377.mp3	3708
common_voice_xmf_42006612.mp3	6408
common_voice_xmf_42609407.mp3	8100
common_voice_xmf_42603264.mp3	7380
common_voice_xmf_42400848.mp3	5076
common_voice_xmf_42400627.mp3	5688
common_voice_xmf_42659311.mp3	3996
common_voice_xmf_42432035.mp3	3096
common_voice_xmf_42183262.mp3	5400
common_voice_xmf_42061969.mp3	5220
common_voice_xmf_42376827.mp3	6660
common_voice_xmf_42435763.mp3	12888
common_voice_xmf_42691080.mp3	4680
common_voice_xmf_43308098.mp3	7128
common_voice_xmf_42386126.mp3	8028
common_voice_xmf_42416072.mp3	4500
common_voice_xmf_42376985.mp3	6948
common_voice_xmf_42539301.mp3	6048
common_voice_xmf_42377054.mp3	4788
common_voice_xmf_42023423.mp3	8316
common_voice_xmf_42345787.mp3	6768
common_voice_xmf_43147541.mp3	5220
common_voice_xmf_42562054.mp3	9324
common_voice_xmf_43108819.mp3	3816
common_voice_xmf_41993724.mp3	5580
common_voice_xmf_42243207.mp3	4356
common_voice_xmf_42400593.mp3	8748
common_voice_xmf_42030593.mp3	5148
common_voice_xmf_42006640.mp3	10440
common_voice_xmf_42423997.mp3	4140
common_voice_xmf_42405472.mp3	6336
common_voice_xmf_42478088.mp3	5076
common_voice_xmf_42377588.mp3	6300
common_voice_xmf_43244021.mp3	4932
common_voice_xmf_42457215.mp3	5436
common_voice_xmf_42183082.mp3	6948
common_voice_xmf_42677701.mp3	3816
common_voice_xmf_42459760.mp3	7200
common_voice_xmf_42376964.mp3	7560
common_voice_xmf_41964803.mp3	5796
common_voice_xmf_42385377.mp3	6228
common_voice_xmf_42690612.mp3	5796
common_voice_xmf_42013998.mp3	5040
common_voice_xmf_42463044.mp3	7128
common_voice_xmf_42400251.mp3	4140
common_voice_xmf_42381402.mp3	5940
common_voice_xmf_42435885.mp3	7308
common_voice_xmf_42697268.mp3	5796
common_voice_xmf_42620956.mp3	5436
common_voice_xmf_42283695.mp3	3636
common_voice_xmf_42242978.mp3	5976
common_voice_xmf_43243958.mp3	5652
common_voice_xmf_42691040.mp3	7488
common_voice_xmf_42435678.mp3	3780
common_voice_xmf_42406107.mp3	2700
common_voice_xmf_42386282.mp3	6876
common_voice_xmf_42551130.mp3	2988
common_voice_xmf_43443386.mp3	4428
common_voice_xmf_42023685.mp3	5580
common_voice_xmf_42463056.mp3	4968
common_voice_xmf_42444116.mp3	3240
common_voice_xmf_42444397.mp3	4860
common_voice_xmf_42457234.mp3	5616
common_voice_xmf_42635500.mp3	5796
common_voice_xmf_43005049.mp3	5328
common_voice_xmf_42609432.mp3	5400
common_voice_xmf_42023431.mp3	6516
common_voice_xmf_42463045.mp3	5220
common_voice_xmf_43308306.mp3	7380
common_voice_xmf_42380473.mp3	5796
common_voice_xmf_42351812.mp3	4608
common_voice_xmf_42401224.mp3	3960
common_voice_xmf_42400681.mp3	5076
common_voice_xmf_42690734.mp3	4068
common_voice_xmf_43100389.mp3	9324
common_voice_xmf_42531841.mp3	6516
common_voice_xmf_42482245.mp3	6876
common_voice_xmf_42435781.mp3	10620
common_voice_xmf_42435707.mp3	12060
common_voice_xmf_42435901.mp3	6660
common_voice_xmf_42427825.mp3	12636
common_voice_xmf_42444393.mp3	5436
common_voice_xmf_42067805.mp3	6120
common_voice_xmf_42432012.mp3	11088
common_voice_xmf_42447225.mp3	6300
common_voice_xmf_42407966.mp3	3528
common_voice_xmf_42405610.mp3	7128
common_voice_xmf_42677779.mp3	6264
common_voice_xmf_42879517.mp3	6048
common_voice_xmf_42014775.mp3	6768
common_voice_xmf_42603177.mp3	5436
common_voice_xmf_42092020.mp3	6480
common_voice_xmf_42677707.mp3	3528
common_voice_xmf_42343807.mp3	4608
common_voice_xmf_42444187.mp3	7776
common_voice_xmf_42450826.mp3	6696
common_voice_xmf_42363623.mp3	3996
common_voice_xmf_42601112.mp3	5220
common_voice_xmf_42136379.mp3	6768
common_voice_xmf_42562061.mp3	3096
common_voice_xmf_42623824.mp3	4680
common_voice_xmf_42435899.mp3	6516
common_voice_xmf_42171667.mp3	4356
common_voice_xmf_42401212.mp3	4716
common_voice_xmf_42478117.mp3	5220
common_voice_xmf_42635405.mp3	6300
common_voice_xmf_43012684.mp3	3960
common_voice_xmf_42087737.mp3	3960
common_voice_xmf_42377306.mp3	6660
common_voice_xmf_42377125.mp3	6840
common_voice_xmf_42432037.mp3	5076
common_voice_xmf_43127213.mp3	4788
common_voice_xmf_42609428.mp3	4428
common_voice_xmf_42457258.mp3	6588
common_voice_xmf_42401081.mp3	9036
common_voice_xmf_42137710.mp3	7200
common_voice_xmf_42459662.mp3	6840
common_voice_xmf_42443911.mp3	5796
common_voice_xmf_42061629.mp3	5976
common_voice_xmf_42424037.mp3	2736
common_voice_xmf_43243950.mp3	3600
common_voice_xmf_42690697.mp3	5796
common_voice_xmf_42092021.mp3	8676
common_voice_xmf_42462640.mp3	6300
common_voice_xmf_43243956.mp3	4572
common_voice_xmf_42675978.mp3	8532
common_voice_xmf_43127258.mp3	6840
common_voice_xmf_42467772.mp3	7380
common_voice_xmf_42351571.mp3	6948
common_voice_xmf_42367243.mp3	3996
common_voice_xmf_42445472.mp3	5688
common_voice_xmf_42393882.mp3	4428
common_voice_xmf_42444519.mp3	8388
common_voice_xmf_42061747.mp3	6876
common_voice_xmf_42447384.mp3	2880
common_voice_xmf_42457260.mp3	5868
common_voice_xmf_42407919.mp3	4680
common_voice_xmf_42676110.mp3	6120
common_voice_xmf_42392802.mp3	4500
common_voice_xmf_42067566.mp3	6696
common_voice_xmf_42447547.mp3	4680
common_voice_xmf_43108755.mp3	5436
common_voice_xmf_42136945.mp3	7596
common_voice_xmf_42690750.mp3	5436
common_voice_xmf_42677756.mp3	3888
common_voice_xmf_42450868.mp3	6336
common_voice_xmf_42183265.mp3	5220
common_voice_xmf_42439502.mp3	5796
common_voice_xmf_43127405.mp3	4428
common_voice_xmf_42444598.mp3	4896
common_voice_xmf_42074407.mp3	7560
common_voice_xmf_43213781.mp3	6840
common_voice_xmf_42061792.mp3	6408
common_voice_xmf_42400222.mp3	3240
common_voice_xmf_42447684.mp3	4140
common_voice_xmf_42448338.mp3	5868
common_voice_xmf_43075649.mp3	7308
common_voice_xmf_42243267.mp3	8568
common_voice_xmf_43206425.mp3	5328
common_voice_xmf_43243984.mp3	6048
common_voice_xmf_43108573.mp3	4680
common_voice_xmf_42406012.mp3	6660
common_voice_xmf_42583028.mp3	5508
common_voice_xmf_42108680.mp3	5760
common_voice_xmf_42405724.mp3	5976
common_voice_xmf_42482317.mp3	7416
common_voice_xmf_43127616.mp3	6660
common_voice_xmf_42014458.mp3	5688
common_voice_xmf_42171704.mp3	9000
common_voice_xmf_42462520.mp3	4140
common_voice_xmf_42406105.mp3	7380
common_voice_xmf_43216419.mp3	4896
common_voice_xmf_42427908.mp3	6768
common_voice_xmf_42369658.mp3	5328
common_voice_xmf_42104482.mp3	5508
common_voice_xmf_42478126.mp3	3996
common_voice_xmf_42400931.mp3	4860
common_voice_xmf_43308277.mp3	5616
common_voice_xmf_42478080.mp3	6768
common_voice_xmf_42605472.mp3	7776
common_voice_xmf_42444599.mp3	5400
common_voice_xmf_42427959.mp3	6948
common_voice_xmf_42392770.mp3	6120
common_voice_xmf_42583340.mp3	7236
common_voice_xmf_42450757.mp3	5436
common_voice_xmf_42531931.mp3	5940
common_voice_xmf_42385947.mp3	11448
common_voice_xmf_42104497.mp3	9180
common_voice_xmf_42396794.mp3	7236
common_voice_xmf_42406013.mp3	5400
common_voice_xmf_42416416.mp3	5220
common_voice_xmf_42137345.mp3	8388
common_voice_xmf_42583087.mp3	5724
common_voice_xmf_42447417.mp3	3960
common_voice_xmf_42392828.mp3	4608
common_voice_xmf_42424017.mp3	4356
common_voice_xmf_42459616.mp3	6048
common_voice_xmf_42343668.mp3	7200
common_voice_xmf_42363429.mp3	7056
common_voice_xmf_42522339.mp3	5616
common_voice_xmf_42427891.mp3	7236
common_voice_xmf_43108931.mp3	6156
common_voice_xmf_42067516.mp3	9396
common_voice_xmf_42243054.mp3	7848
common_voice_xmf_42397543.mp3	4860
common_voice_xmf_42407597.mp3	9360
common_voice_xmf_42697280.mp3	7632
common_voice_xmf_42697279.mp3	7380
common_voice_xmf_42448066.mp3	5400
common_voice_xmf_42604992.mp3	5220
common_voice_xmf_42444441.mp3	7128
common_voice_xmf_42450783.mp3	4536
common_voice_xmf_42467763.mp3	7560
common_voice_xmf_42386689.mp3	6480
common_voice_xmf_42073485.mp3	5868
common_voice_xmf_42386206.mp3	6660
common_voice_xmf_42378292.mp3	2736
common_voice_xmf_42691098.mp3	5580
common_voice_xmf_42408161.mp3	5148
common_voice_xmf_42539472.mp3	5328
common_voice_xmf_42447418.mp3	4680
common_voice_xmf_42462560.mp3	4860
common_voice_xmf_42407917.mp3	3960
common_voice_xmf_42588500.mp3	4176
common_voice_xmf_42435729.mp3	4320
common_voice_xmf_42427834.mp3	7848
common_voice_xmf_42405848.mp3	5148
common_voice_xmf_42478156.mp3	3636
common_voice_xmf_42136988.mp3	11340
common_voice_xmf_42690871.mp3	5076
common_voice_xmf_42073947.mp3	6480
common_voice_xmf_42376937.mp3	4680
common_voice_xmf_42386230.mp3	7128
common_voice_xmf_42377384.mp3	2916
common_voice_xmf_42432529.mp3	4320
common_voice_xmf_42677685.mp3	5508
common_voice_xmf_42439532.mp3	7056
common_voice_xmf_42108645.mp3	3528
common_voice_xmf_42061971.mp3	7956
common_voice_xmf_42427813.mp3	6300
common_voice_xmf_43206449.mp3	5472
common_voice_xmf_42014520.mp3	6696
common_voice_xmf_43057419.mp3	9036
common_voice_xmf_42462893.mp3	6480
common_voice_xmf_42344643.mp3	3420
common_voice_xmf_42405600.mp3	7596
common_voice_xmf_42387048.mp3	3096
common_voice_xmf_42435900.mp3	5940
common_voice_xmf_42444672.mp3	2916
common_voice_xmf_42531828.mp3	7056
common_voice_xmf_42635581.mp3	4068
common_voice_xmf_42447412.mp3	9540
common_voice_xmf_43127449.mp3	3708
common_voice_xmf_42108644.mp3	5508
common_voice_xmf_42462876.mp3	5688
common_voice_xmf_42182546.mp3	4896
common_voice_xmf_42087709.mp3	6048
common_voice_xmf_43147251.mp3	6048
common_voice_xmf_42025657.mp3	4320
common_voice_xmf_42905738.mp3	5580
common_voice_xmf_42635431.mp3	6228
common_voice_xmf_42601186.mp3	4356
common_voice_xmf_42393636.mp3	3708
common_voice_xmf_42405149.mp3	8136
common_voice_xmf_43108875.mp3	3780
common_voice_xmf_42659023.mp3	5796
common_voice_xmf_42367746.mp3	4320
common_voice_xmf_42032929.mp3	6300
common_voice_xmf_42014809.mp3	5688
common_voice_xmf_42675889.mp3	5184
common_voice_xmf_42635598.mp3	5760
common_voice_xmf_42400829.mp3	4968
common_voice_xmf_42545612.mp3	7056
common_voice_xmf_42400682.mp3	5328
common_voice_xmf_43308359.mp3	5580
common_voice_xmf_42416374.mp3	4428
common_voice_xmf_42344641.mp3	7668
common_voice_xmf_42697313.mp3	6156
common_voice_xmf_42351728.mp3	3456
common_voice_xmf_42136954.mp3	6660
common_voice_xmf_42697365.mp3	6660
common_voice_xmf_42677716.mp3	7776
common_voice_xmf_42688141.mp3	3780
common_voice_xmf_42063133.mp3	4896
common_voice_xmf_43147506.mp3	5796
common_voice_xmf_45656093.mp3	7236
common_voice_xmf_42393605.mp3	6156
common_voice_xmf_43127510.mp3	7056
common_voice_xmf_43108874.mp3	3348
common_voice_xmf_42448994.mp3	7020
common_voice_xmf_42137196.mp3	7380
common_voice_xmf_42427896.mp3	8640
common_voice_xmf_42690650.mp3	3888
common_voice_xmf_43001346.mp3	6696
common_voice_xmf_42027262.mp3	5976
common_voice_xmf_42243189.mp3	5796
common_voice_xmf_42407541.mp3	4356
common_voice_xmf_43308376.mp3	8136
common_voice_xmf_42087872.mp3	5796
common_voice_xmf_42087831.mp3	3960
common_voice_xmf_42635544.mp3	4356
common_voice_xmf_42386216.mp3	8100
common_voice_xmf_45656116.mp3	4140
common_voice_xmf_42609402.mp3	6696
common_voice_xmf_42104531.mp3	6588
common_voice_xmf_42435124.mp3	4140
common_voice_xmf_42014003.mp3	4788
common_voice_xmf_42363428.mp3	4680
common_voice_xmf_42343716.mp3	6156
common_voice_xmf_42381001.mp3	5256
common_voice_xmf_42677650.mp3	4356
common_voice_xmf_42482363.mp3	3636
common_voice_xmf_43127353.mp3	6336
common_voice_xmf_42367873.mp3	3996
common_voice_xmf_42690646.mp3	6228
common_voice_xmf_42400927.mp3	8208
common_voice_xmf_42367982.mp3	4320
common_voice_xmf_42444823.mp3	5040
common_voice_xmf_42400608.mp3	5400
common_voice_xmf_42635616.mp3	2916
common_voice_xmf_42104545.mp3	7776
common_voice_xmf_43308290.mp3	7308
common_voice_xmf_42482493.mp3	2880
common_voice_xmf_42397330.mp3	7056
common_voice_xmf_43005047.mp3	7056
common_voice_xmf_43127221.mp3	6660
common_voice_xmf_42162876.mp3	6480
common_voice_xmf_42998453.mp3	5256
common_voice_xmf_42583388.mp3	5040
common_voice_xmf_42136992.mp3	6480
common_voice_xmf_42393602.mp3	5328
common_voice_xmf_42062089.mp3	6660
common_voice_xmf_42183263.mp3	6480
common_voice_xmf_42182544.mp3	4176
common_voice_xmf_42243285.mp3	8136
common_voice_xmf_42447963.mp3	6660
common_voice_xmf_42416017.mp3	7308
common_voice_xmf_42620947.mp3	5760
common_voice_xmf_42023480.mp3	6408
common_voice_xmf_42551158.mp3	5400
common_voice_xmf_42397618.mp3	6696
common_voice_xmf_42027187.mp3	3888
common_voice_xmf_43213779.mp3	9396
common_voice_xmf_42675968.mp3	4824
common_voice_xmf_43308129.mp3	5076
common_voice_xmf_42677738.mp3	3888
common_voice_xmf_42677764.mp3	5220
common_voice_xmf_42400774.mp3	4896
common_voice_xmf_42415967.mp3	6480
common_voice_xmf_43308350.mp3	6588
common_voice_xmf_42405732.mp3	6120
common_voice_xmf_42432549.mp3	8496
common_voice_xmf_42013920.mp3	5436
common_voice_xmf_42601119.mp3	3024
common_voice_xmf_42367745.mp3	5400
common_voice_xmf_42452021.mp3	6912
common_voice_xmf_42539281.mp3	9288
common_voice_xmf_43206518.mp3	5220
common_voice_xmf_42427857.mp3	6876
common_voice_xmf_42432001.mp3	8532
common_voice_xmf_42401656.mp3	3276
common_voice_xmf_42690986.mp3	6660
common_voice_xmf_42401095.mp3	3780
common_voice_xmf_42087764.mp3	9036
common_voice_xmf_42597947.mp3	10080
common_voice_xmf_42447478.mp3	6300
common_voice_xmf_42676115.mp3	5040
common_voice_xmf_42562308.mp3	5796
common_voice_xmf_44940033.mp3	10620
common_voice_xmf_42393672.mp3	10116
common_voice_xmf_42659001.mp3	7812
common_voice_xmf_42368535.mp3	4968
common_voice_xmf_42690815.mp3	7416
common_voice_xmf_42450780.mp3	5436
common_voice_xmf_42690922.mp3	8568
common_voice_xmf_42345286.mp3	4680
common_voice_xmf_42344695.mp3	4320
common_voice_xmf_42386430.mp3	4716
common_voice_xmf_42457278.mp3	4680
common_voice_xmf_42378264.mp3	3276
common_voice_xmf_42478083.mp3	7236
common_voice_xmf_43213758.mp3	9720
common_voice_xmf_42583385.mp3	6768
common_voice_xmf_42162906.mp3	5976
common_voice_xmf_42447227.mp3	7128
common_voice_xmf_42444077.mp3	7560
common_voice_xmf_42879509.mp3	3780
common_voice_xmf_43147407.mp3	5976
common_voice_xmf_42562562.mp3	5940
common_voice_xmf_42400447.mp3	6120
common_voice_xmf_42452010.mp3	4968
common_voice_xmf_42367021.mp3	6300
common_voice_xmf_42677723.mp3	6336
common_voice_xmf_42444055.mp3	4536
common_voice_xmf_42393704.mp3	8928
common_voice_xmf_42602960.mp3	6696
common_voice_xmf_42087971.mp3	4680
common_voice_xmf_45939355.mp3	5796
common_voice_xmf_42539475.mp3	5148
common_voice_xmf_42104498.mp3	7308
common_voice_xmf_42690852.mp3	6120
common_voice_xmf_42137112.mp3	6048
common_voice_xmf_42345786.mp3	4248
common_voice_xmf_43127479.mp3	7488
common_voice_xmf_42545602.mp3	2700
common_voice_xmf_42597951.mp3	5940
common_voice_xmf_42690712.mp3	3636
common_voice_xmf_42062266.mp3	6840
common_voice_xmf_42690948.mp3	7416
common_voice_xmf_42551502.mp3	3348
common_voice_xmf_42675911.mp3	6012
common_voice_xmf_42067949.mp3	7236
common_voice_xmf_42539405.mp3	4140
common_voice_xmf_42432033.mp3	6840
common_voice_xmf_42025875.mp3	7488
common_voice_xmf_42478098.mp3	7236
common_voice_xmf_42392554.mp3	6408
common_voice_xmf_43443385.mp3	6696
common_voice_xmf_42604959.mp3	5148
common_voice_xmf_42063131.mp3	4176
common_voice_xmf_42405937.mp3	7956
common_voice_xmf_42137723.mp3	4968
common_voice_xmf_43127295.mp3	3708
common_voice_xmf_42087966.mp3	10476
common_voice_xmf_42025524.mp3	7128
common_voice_xmf_42601199.mp3	5184
common_voice_xmf_43443360.mp3	3636
common_voice_xmf_42416348.mp3	4860
common_voice_xmf_42400623.mp3	5040
common_voice_xmf_42352590.mp3	5688
common_voice_xmf_42014466.mp3	4428
common_voice_xmf_42604961.mp3	4500
common_voice_xmf_42457468.mp3	7920
common_voice_xmf_42444053.mp3	5976
common_voice_xmf_42690625.mp3	9288
common_voice_xmf_42444558.mp3	3456
common_voice_xmf_42619697.mp3	4968
common_voice_xmf_42401048.mp3	3096
common_voice_xmf_42392772.mp3	5580
common_voice_xmf_42087748.mp3	8316
common_voice_xmf_42343229.mp3	9648
common_voice_xmf_42068005.mp3	3240
common_voice_xmf_42385165.mp3	5256
common_voice_xmf_42452008.mp3	4140
common_voice_xmf_42405789.mp3	2988
common_voice_xmf_42562195.mp3	4032
common_voice_xmf_43057420.mp3	6048
common_voice_xmf_42062134.mp3	7128
common_voice_xmf_42635395.mp3	4716
common_voice_xmf_42522605.mp3	5868
common_voice_xmf_42604983.mp3	5256
common_voice_xmf_42397994.mp3	6120
common_voice_xmf_43108682.mp3	6480
common_voice_xmf_42385929.mp3	6696
common_voice_xmf_42006620.mp3	6156
common_voice_xmf_42137635.mp3	5328
common_voice_xmf_42073359.mp3	6228
common_voice_xmf_42401211.mp3	5328
common_voice_xmf_43244010.mp3	4464
common_voice_xmf_42663116.mp3	14940
common_voice_xmf_42478062.mp3	7308
common_voice_xmf_42905739.mp3	6336
common_voice_xmf_42088060.mp3	7488
common_voice_xmf_42522290.mp3	5220
common_voice_xmf_42408331.mp3	4968
common_voice_xmf_42087972.mp3	4500
common_voice_xmf_42432597.mp3	5400
common_voice_xmf_42583400.mp3	3600
common_voice_xmf_42055404.mp3	8640
common_voice_xmf_42386203.mp3	9000
common_voice_xmf_41956407.mp3	7056
common_voice_xmf_42539063.mp3	8280
common_voice_xmf_42691482.mp3	6120
common_voice_xmf_41993728.mp3	7560
common_voice_xmf_42386174.mp3	6156
common_voice_xmf_42448388.mp3	7380
common_voice_xmf_42449026.mp3	8280
common_voice_xmf_42697250.mp3	8280
common_voice_xmf_42457144.mp3	6480
common_voice_xmf_42435758.mp3	7668
common_voice_xmf_42073396.mp3	8100
common_voice_xmf_42452009.mp3	7848
common_voice_xmf_42448042.mp3	8316
common_voice_xmf_42444814.mp3	4608
common_voice_xmf_42457517.mp3	5760
common_voice_xmf_42363683.mp3	7236
common_voice_xmf_42405757.mp3	2628
common_voice_xmf_43213766.mp3	7740
common_voice_xmf_42457122.mp3	4284
common_voice_xmf_42467746.mp3	4608
common_voice_xmf_42343420.mp3	6840
common_voice_xmf_42427826.mp3	7956
common_voice_xmf_42062143.mp3	7020
common_voice_xmf_42415229.mp3	9432
common_voice_xmf_42136306.mp3	3060
common_voice_xmf_42457336.mp3	5148
common_voice_xmf_42697300.mp3	6408
common_voice_xmf_42393850.mp3	3960
common_voice_xmf_42450741.mp3	6408
common_voice_xmf_42343805.mp3	5256
common_voice_xmf_42400419.mp3	8100
common_voice_xmf_42551124.mp3	4968
common_voice_xmf_42427944.mp3	5760
common_voice_xmf_44940034.mp3	5256
common_voice_xmf_42539411.mp3	3816
common_voice_xmf_42427761.mp3	7488
common_voice_xmf_42344068.mp3	12888
common_voice_xmf_42062111.mp3	8820
common_voice_xmf_42447362.mp3	3348
common_voice_xmf_42385286.mp3	4608
common_voice_xmf_43014820.mp3	4896
common_voice_xmf_42448442.mp3	6408
common_voice_xmf_42377236.mp3	5220
